time,longitude,latitude,pressure_hPa,geopotential height_m,temperature_C,dew point temperature_C,ice point temperature_C,relative humidity_%,humidity wrt ice_%,mixing ratio_g/kg,wind direction_degree,wind speed_m/s
2018-07-28 00:02:55,-119.2238,39.8006,  72.0,18691,-61.9,-88.6,-83.9,  2,  3, 0.00,108, 6.4
2018-07-28 00:02:56,-119.2239,39.8007,  72.0,18696,-61.8,-88.6,-83.8,  2,  3, 0.00,108, 6.4
2018-07-28 00:02:57,-119.2240,39.8007,  71.9,18701,-61.8,-88.5,-83.8,  2,  3, 0.00,108, 6.5
2018-07-28 00:02:58,-119.2241,39.8007,  71.9,18706,-61.7,-88.4,-83.7,  2,  3, 0.00,109, 6.5
2018-07-28 00:02:59,-119.2242,39.8007,  71.8,18711,-61.5,-88.4,-83.6,  2,  3, 0.00,108, 6.6
2018-07-28 00:03:00,-119.2242,39.8008,  71.8,18716,-61.4,-88.3,-83.5,  2,  3, 0.00,108, 6.6
2018-07-28 00:03:01,-119.2243,39.8008,  71.7,18720,-61.4,-88.2,-83.5,  2,  3, 0.00,108, 6.6
2018-07-28 00:03:02,-119.2243,39.8008,  71.6,18725,-61.3,-88.2,-83.4,  2,  3, 0.00,108, 6.7
2018-07-28 00:03:03,-119.2244,39.8008,  71.6,18730,-61.3,-88.2,-83.4,  2,  3, 0.00,108, 6.7
2018-07-28 00:03:04,-119.2245,39.8008,  71.5,18735,-61.2,-88.2,-83.4,  2,  3, 0.00,108, 6.8
2018-07-28 00:03:05,-119.2245,39.8008,  71.5,18740,-61.2,-88.2,-83.5,  2,  3, 0.00,108, 7.0
2018-07-28 00:03:06,-119.2246,39.8008,  71.4,18745,-61.2,-88.2,-83.5,  2,  3, 0.00,108, 7.0
2018-07-28 00:03:07,-119.2248,39.8009,  71.4,18750,-61.2,-88.2,-83.5,  2,  3, 0.00,108, 7.0
2018-07-28 00:03:08,-119.2249,39.8009,  71.3,18755,-61.1,-88.3,-83.5,  2,  3, 0.00,108, 7.1
2018-07-28 00:03:09,-119.2250,39.8009,  71.2,18760,-61.1,-88.4,-83.6,  2,  3, 0.00,108, 7.1
2018-07-28 00:03:10,-119.2251,39.8009,  71.2,18765,-61.1,-88.4,-83.7,  2,  3, 0.00,109, 7.1
2018-07-28 00:03:11,-119.2251,39.8009,  71.1,18770,-61.1,-88.5,-83.7,  2,  3, 0.00,109, 7.1
2018-07-28 00:03:12,-119.2252,39.8010,  71.1,18775,-61.1,-88.5,-83.8,  2,  3, 0.00,109, 7.1
2018-07-28 00:03:13,-119.2253,39.8010,  71.0,18780,-61.1,-88.6,-83.8,  2,  3, 0.00,109, 7.1
2018-07-28 00:03:14,-119.2253,39.8010,  71.0,18785,-61.1,-88.6,-83.8,  2,  3, 0.00,109, 7.1
2018-07-28 00:03:15,-119.2254,39.8010,  70.9,18790,-61.1,-88.7,-83.9,  2,  3, 0.00,109, 7.1
2018-07-28 00:03:16,-119.2255,39.8010,  70.8,18795,-61.1,-88.7,-84.0,  2,  3, 0.00,110, 7.1
2018-07-28 00:03:17,-119.2255,39.8010,  70.8,18800,-61.1,-88.8,-84.0,  2,  3, 0.00,110, 7.1
2018-07-28 00:03:18,-119.2256,39.8011,  70.7,18805,-61.0,-88.8,-84.0,  2,  3, 0.00,110, 7.0
2018-07-28 00:03:19,-119.2258,39.8011,  70.7,18810,-61.0,-88.8,-84.0,  2,  3, 0.00,110, 7.0
2018-07-28 00:03:20,-119.2259,39.8012,  70.6,18815,-60.9,-88.8,-84.0,  2,  3, 0.00,110, 7.0
2018-07-28 00:03:21,-119.2259,39.8012,  70.6,18820,-60.8,-88.8,-84.0,  2,  3, 0.00,110, 6.9
2018-07-28 00:03:22,-119.2260,39.8012,  70.5,18825,-60.8,-88.7,-84.0,  2,  3, 0.00,111, 6.9
2018-07-28 00:03:23,-119.2261,39.8012,  70.5,18830,-60.8,-88.7,-84.0,  2,  3, 0.00,112, 6.8
2018-07-28 00:03:24,-119.2262,39.8013,  70.4,18834,-60.8,-88.7,-83.9,  2,  3, 0.00,112, 6.8
2018-07-28 00:03:25,-119.2262,39.8013,  70.3,18839,-60.8,-88.7,-83.9,  2,  3, 0.00,112, 6.7
2018-07-28 00:03:26,-119.2263,39.8013,  70.3,18844,-60.8,-88.6,-83.9,  2,  3, 0.00,112, 6.6
2018-07-28 00:03:27,-119.2264,39.8013,  70.2,18849,-60.8,-88.6,-83.9,  2,  3, 0.00,112, 6.5
2018-07-28 00:03:28,-119.2265,39.8013,  70.2,18854,-60.9,-88.6,-83.8,  2,  3, 0.00,112, 6.4
2018-07-28 00:03:29,-119.2265,39.8014,  70.1,18859,-60.9,-88.6,-83.8,  2,  3, 0.00,112, 6.4
2018-07-28 00:03:30,-119.2266,39.8014,  70.1,18864,-60.9,-88.5,-83.8,  2,  3, 0.00,112, 6.3
2018-07-28 00:03:31,-119.2267,39.8014,  70.0,18869,-60.8,-88.5,-83.7,  2,  3, 0.00,113, 6.2
2018-07-28 00:03:32,-119.2268,39.8014,  70.0,18874,-60.8,-88.5,-83.7,  2,  3, 0.00,113, 6.1
2018-07-28 00:03:33,-119.2269,39.8014,  69.9,18879,-60.8,-88.4,-83.7,  2,  3, 0.00,114, 6.0
2018-07-28 00:03:34,-119.2269,39.8014,  69.8,18884,-60.7,-88.4,-83.7,  2,  3, 0.00,114, 5.8
2018-07-28 00:03:35,-119.2270,39.8015,  69.8,18889,-60.7,-88.4,-83.6,  2,  3, 0.00,115, 5.7
2018-07-28 00:03:36,-119.2271,39.8015,  69.7,18894,-60.7,-88.3,-83.5,  2,  3, 0.00,115, 5.6
2018-07-28 00:03:37,-119.2271,39.8015,  69.7,18899,-60.7,-88.3,-83.5,  2,  3, 0.00,116, 5.5
2018-07-28 00:03:38,-119.2272,39.8015,  69.6,18905,-60.7,-88.3,-83.5,  2,  3, 0.00,116, 5.5
2018-07-28 00:03:39,-119.2272,39.8016,  69.5,18910,-60.7,-88.2,-83.5,  2,  3, 0.00,116, 5.2
2018-07-28 00:03:40,-119.2273,39.8016,  69.5,18915,-60.7,-88.3,-83.5,  2,  3, 0.00,117, 5.1
2018-07-28 00:03:41,-119.2273,39.8017,  69.4,18920,-60.7,-88.3,-83.5,  2,  3, 0.00,117, 5.1
2018-07-28 00:03:42,-119.2274,39.8017,  69.4,18925,-60.7,-88.2,-83.5,  2,  3, 0.00,117, 4.9
2018-07-28 00:03:43,-119.2274,39.8017,  69.3,18930,-60.7,-88.2,-83.5,  2,  3, 0.00,117, 4.8
2018-07-28 00:03:44,-119.2275,39.8017,  69.3,18935,-60.8,-88.3,-83.5,  2,  3, 0.00,118, 4.7
2018-07-28 00:03:45,-119.2275,39.8017,  69.2,18940,-60.8,-88.3,-83.6,  2,  3, 0.00,118, 4.5
2018-07-28 00:03:46,-119.2276,39.8017,  69.2,18945,-60.8,-88.4,-83.6,  2,  3, 0.00,118, 4.4
2018-07-28 00:03:47,-119.2276,39.8017,  69.1,18950,-60.9,-88.4,-83.7,  2,  3, 0.00,118, 4.3
2018-07-28 00:03:48,-119.2276,39.8018,  69.0,18954,-60.9,-88.5,-83.7,  2,  3, 0.00,118, 4.2
2018-07-28 00:03:49,-119.2277,39.8018,  69.0,18959,-60.9,-88.5,-83.7,  2,  3, 0.00,118, 4.1
2018-07-28 00:03:50,-119.2277,39.8018,  68.9,18964,-60.9,-88.5,-83.8,  2,  3, 0.00,117, 3.9
2018-07-28 00:03:51,-119.2277,39.8019,  68.9,18969,-61.0,-88.6,-83.8,  2,  3, 0.00,118, 3.8
2018-07-28 00:03:52,-119.2277,39.8019,  68.8,18974,-61.0,-88.6,-83.9,  2,  3, 0.00,117, 3.7
2018-07-28 00:03:53,-119.2277,39.8019,  68.8,18979,-61.0,-88.6,-83.9,  2,  3, 0.00,117, 3.6
2018-07-28 00:03:54,-119.2278,39.8019,  68.7,18984,-61.1,-88.7,-83.9,  2,  3, 0.00,115, 3.5
2018-07-28 00:03:55,-119.2278,39.8019,  68.7,18989,-61.1,-88.7,-83.9,  2,  3, 0.00,114, 3.4
2018-07-28 00:03:56,-119.2279,39.8019,  68.6,18994,-61.1,-88.7,-83.9,  2,  3, 0.00,113, 3.3
2018-07-28 00:03:57,-119.2279,39.8019,  68.6,18999,-61.1,-88.7,-83.9,  2,  3, 0.00,114, 3.2
2018-07-28 00:03:58,-119.2280,39.8019,  68.5,19004,-61.1,-88.7,-83.9,  2,  3, 0.00,113, 3.0
2018-07-28 00:03:59,-119.2280,39.8019,  68.4,19009,-61.1,-88.7,-84.0,  2,  3, 0.00,111, 3.0
2018-07-28 00:04:00,-119.2280,39.8020,  68.4,19014,-61.1,-88.7,-84.0,  2,  3, 0.00,110, 2.9
2018-07-28 00:04:01,-119.2280,39.8020,  68.3,19019,-61.2,-88.7,-84.0,  2,  3, 0.00,109, 2.8
2018-07-28 00:04:02,-119.2280,39.8020,  68.3,19024,-61.2,-88.7,-84.0,  2,  3, 0.00,105, 2.7
2018-07-28 00:04:03,-119.2281,39.8020,  68.2,19029,-61.2,-88.8,-84.0,  2,  3, 0.00,103, 2.6
2018-07-28 00:04:04,-119.2281,39.8020,  68.2,19034,-61.3,-88.8,-84.0,  2,  3, 0.00,101, 2.5
2018-07-28 00:04:05,-119.2281,39.8020,  68.1,19040,-61.3,-88.7,-84.0,  2,  3, 0.00, 97, 2.4
2018-07-28 00:04:06,-119.2282,39.8020,  68.0,19045,-61.4,-88.7,-84.0,  2,  3, 0.00, 95, 2.4
2018-07-28 00:04:07,-119.2282,39.8020,  68.0,19051,-61.4,-88.7,-84.0,  2,  3, 0.00, 90, 2.3
2018-07-28 00:04:08,-119.2282,39.8020,  67.9,19056,-61.5,-88.7,-84.0,  2,  3, 0.00, 88, 2.3
2018-07-28 00:04:09,-119.2283,39.8020,  67.9,19061,-61.5,-88.8,-84.0,  2,  3, 0.00, 83, 2.3
2018-07-28 00:04:10,-119.2283,39.8020,  67.8,19066,-61.5,-88.8,-84.0,  2,  3, 0.00, 80, 2.2
2018-07-28 00:04:11,-119.2283,39.8021,  67.8,19072,-61.5,-88.8,-84.0,  2,  3, 0.00, 77, 2.3
2018-07-28 00:04:12,-119.2283,39.8021,  67.7,19077,-61.5,-88.8,-84.0,  2,  3, 0.00, 72, 2.3
2018-07-28 00:04:13,-119.2283,39.8021,  67.6,19082,-61.6,-88.8,-84.0,  2,  3, 0.00, 70, 2.3
2018-07-28 00:04:14,-119.2283,39.8021,  67.6,19087,-61.6,-88.8,-84.0,  2,  3, 0.00, 66, 2.4
2018-07-28 00:04:15,-119.2283,39.8021,  67.5,19093,-61.6,-88.8,-84.1,  2,  3, 0.00, 63, 2.5
2018-07-28 00:04:16,-119.2284,39.8021,  67.5,19098,-61.6,-88.9,-84.1,  2,  3, 0.00, 59, 2.6
2018-07-28 00:04:17,-119.2284,39.8020,  67.4,19102,-61.6,-88.9,-84.1,  2,  3, 0.00, 56, 2.7
2018-07-28 00:04:18,-119.2284,39.8020,  67.4,19108,-61.6,-88.9,-84.1,  2,  3, 0.00, 54, 2.7
2018-07-28 00:04:19,-119.2285,39.8020,  67.3,19112,-61.5,-88.9,-84.1,  2,  3, 0.00, 52, 2.9
2018-07-28 00:04:20,-119.2285,39.8019,  67.3,19117,-61.5,-88.9,-84.1,  2,  3, 0.00, 50, 3.0
2018-07-28 00:04:21,-119.2285,39.8019,  67.2,19123,-61.4,-88.9,-84.1,  2,  3, 0.00, 49, 3.0
2018-07-28 00:04:22,-119.2286,39.8019,  67.1,19128,-61.4,-88.9,-84.1,  2,  3, 0.00, 46, 3.2
2018-07-28 00:04:23,-119.2286,39.8019,  67.1,19132,-61.4,-88.9,-84.1,  2,  3, 0.00, 45, 3.3
2018-07-28 00:04:24,-119.2286,39.8018,  67.0,19138,-61.4,-88.8,-84.1,  2,  3, 0.00, 45, 3.4
2018-07-28 00:04:25,-119.2286,39.8018,  67.0,19142,-61.3,-88.8,-84.0,  2,  3, 0.00, 44, 3.5
2018-07-28 00:04:26,-119.2286,39.8018,  66.9,19147,-61.3,-88.7,-84.0,  2,  3, 0.00, 44, 3.6
2018-07-28 00:04:27,-119.2286,39.8018,  66.9,19152,-61.3,-88.7,-83.9,  2,  3, 0.00, 43, 3.7
2018-07-28 00:04:28,-119.2287,39.8018,  66.8,19157,-61.3,-88.7,-83.9,  2,  3, 0.00, 42, 3.9
2018-07-28 00:04:29,-119.2287,39.8017,  66.8,19162,-61.4,-88.7,-83.9,  2,  3, 0.00, 42, 4.0
2018-07-28 00:04:30,-119.2287,39.8017,  66.7,19167,-61.4,-88.7,-83.9,  2,  3, 0.00, 41, 4.1
2018-07-28 00:04:31,-119.2286,39.8016,  66.7,19172,-61.4,-88.7,-83.9,  2,  3, 0.00, 41, 4.3
2018-07-28 00:04:32,-119.2287,39.8015,  66.6,19176,-61.3,-88.6,-83.9,  2,  3, 0.00, 42, 4.3
2018-07-28 00:04:33,-119.2287,39.8015,  66.6,19181,-61.3,-88.6,-83.9,  2,  3, 0.00, 42, 4.5
2018-07-28 00:04:34,-119.2288,39.8014,  66.5,19186,-61.2,-88.6,-83.8,  2,  3, 0.00, 43, 4.5
2018-07-28 00:04:35,-119.2288,39.8014,  66.5,19190,-61.1,-88.6,-83.8,  2,  3, 0.00, 43, 4.7
2018-07-28 00:04:36,-119.2289,39.8014,  66.4,19195,-60.9,-88.5,-83.8,  2,  3, 0.00, 44, 4.7
2018-07-28 00:04:37,-119.2289,39.8013,  66.4,19199,-60.8,-88.5,-83.7,  2,  3, 0.00, 45, 4.8
2018-07-28 00:04:38,-119.2289,39.8013,  66.3,19203,-60.6,-88.5,-83.7,  2,  3, 0.00, 46, 4.9
2018-07-28 00:04:39,-119.2289,39.8013,  66.3,19208,-60.5,-88.4,-83.6,  2,  3, 0.00, 47, 5.0
2018-07-28 00:04:40,-119.2290,39.8013,  66.2,19212,-60.3,-88.3,-83.6,  2,  3, 0.00, 48, 5.1
2018-07-28 00:04:41,-119.2290,39.8013,  66.2,19217,-60.2,-88.3,-83.5,  2,  3, 0.00, 48, 5.2
2018-07-28 00:04:42,-119.2291,39.8013,  66.1,19222,-60.1,-88.3,-83.5,  2,  3, 0.00, 49, 5.3
2018-07-28 00:04:43,-119.2291,39.8012,  66.1,19226,-60.0,-88.3,-83.5,  2,  3, 0.00, 50, 5.4
2018-07-28 00:04:44,-119.2291,39.8012,  66.0,19231,-60.0,-88.3,-83.5,  2,  3, 0.00, 50, 5.5
2018-07-28 00:04:45,-119.2292,39.8011,  66.0,19236,-59.9,-88.3,-83.5,  2,  3, 0.00, 51, 5.5
2018-07-28 00:04:46,-119.2293,39.8011,  65.9,19241,-59.9,-88.3,-83.5,  2,  3, 0.00, 52, 5.6
2018-07-28 00:04:47,-119.2293,39.8010,  65.9,19245,-59.9,-88.3,-83.5,  2,  3, 0.00, 53, 5.6
2018-07-28 00:04:48,-119.2294,39.8010,  65.8,19250,-59.9,-88.3,-83.5,  2,  3, 0.00, 54, 5.7
2018-07-28 00:04:49,-119.2295,39.8010,  65.8,19255,-59.9,-88.3,-83.6,  2,  3, 0.00, 55, 5.7
2018-07-28 00:04:50,-119.2295,39.8009,  65.7,19260,-59.9,-88.3,-83.6,  2,  3, 0.00, 55, 5.8
2018-07-28 00:04:51,-119.2296,39.8009,  65.7,19265,-59.9,-88.3,-83.6,  2,  3, 0.00, 57, 5.9
2018-07-28 00:04:52,-119.2296,39.8009,  65.6,19269,-59.9,-88.3,-83.5,  2,  3, 0.00, 57, 5.9
2018-07-28 00:04:53,-119.2297,39.8009,  65.6,19274,-59.9,-88.3,-83.5,  2,  3, 0.00, 58, 6.0
2018-07-28 00:04:54,-119.2298,39.8008,  65.5,19279,-60.0,-88.2,-83.5,  2,  3, 0.00, 59, 6.1
2018-07-28 00:04:55,-119.2299,39.8008,  65.5,19284,-60.0,-88.2,-83.5,  2,  3, 0.00, 59, 6.1
2018-07-28 00:04:56,-119.2299,39.8008,  65.4,19289,-60.0,-88.2,-83.4,  2,  3, 0.00, 60, 6.1
2018-07-28 00:04:57,-119.2300,39.8007,  65.4,19294,-59.9,-88.2,-83.4,  2,  3, 0.00, 61, 6.2
2018-07-28 00:04:58,-119.2301,39.8006,  65.3,19299,-59.9,-88.2,-83.4,  2,  3, 0.00, 62, 6.2
2018-07-28 00:04:59,-119.2302,39.8006,  65.3,19303,-59.9,-88.2,-83.4,  2,  3, 0.00, 63, 6.2
2018-07-28 00:05:00,-119.2303,39.8006,  65.2,19308,-59.9,-88.2,-83.5,  2,  3, 0.00, 64, 6.2
2018-07-28 00:05:01,-119.2304,39.8006,  65.2,19313,-59.9,-88.2,-83.5,  2,  3, 0.00, 64, 6.2
2018-07-28 00:05:02,-119.2304,39.8006,  65.1,19318,-59.9,-88.3,-83.5,  2,  3, 0.00, 65, 6.2
2018-07-28 00:05:03,-119.2305,39.8006,  65.1,19323,-59.9,-88.3,-83.5,  2,  3, 0.00, 66, 6.2
2018-07-28 00:05:04,-119.2305,39.8006,  65.0,19328,-59.8,-88.3,-83.5,  2,  3, 0.00, 66, 6.2
2018-07-28 00:05:05,-119.2306,39.8006,  65.0,19332,-59.8,-88.3,-83.5,  2,  3, 0.00, 67, 6.2
2018-07-28 00:05:06,-119.2306,39.8006,  64.9,19337,-59.8,-88.3,-83.6,  1,  3, 0.00, 68, 6.3
2018-07-28 00:05:07,-119.2307,39.8006,  64.9,19342,-59.8,-88.4,-83.6,  1,  3, 0.00, 68, 6.3
2018-07-28 00:05:08,-119.2308,39.8005,  64.8,19347,-59.8,-88.4,-83.7,  1,  3, 0.00, 69, 6.3
2018-07-28 00:05:09,-119.2308,39.8005,  64.8,19352,-59.8,-88.4,-83.6,  1,  3, 0.00, 69, 6.3
2018-07-28 00:05:10,-119.2309,39.8004,  64.7,19357,-59.8,-88.4,-83.6,  1,  3, 0.00, 70, 6.4
2018-07-28 00:05:11,-119.2310,39.8004,  64.7,19362,-59.8,-88.4,-83.6,  2,  3, 0.00, 70, 6.4
2018-07-28 00:05:12,-119.2311,39.8004,  64.6,19366,-59.9,-88.4,-83.6,  2,  3, 0.00, 71, 6.5
2018-07-28 00:05:13,-119.2311,39.8004,  64.6,19371,-59.9,-88.4,-83.6,  2,  3, 0.00, 72, 6.4
2018-07-28 00:05:14,-119.2312,39.8004,  64.5,19376,-60.0,-88.3,-83.6,  2,  3, 0.00, 72, 6.4
2018-07-28 00:05:15,-119.2312,39.8004,  64.5,19381,-60.0,-88.3,-83.6,  2,  3, 0.00, 73, 6.5
2018-07-28 00:05:16,-119.2313,39.8004,  64.4,19386,-60.0,-88.3,-83.5,  2,  3, 0.00, 73, 6.5
2018-07-28 00:05:17,-119.2314,39.8004,  64.4,19391,-60.0,-88.3,-83.5,  2,  3, 0.00, 74, 6.5
2018-07-28 00:05:18,-119.2314,39.8004,  64.3,19395,-60.0,-88.2,-83.5,  2,  3, 0.00, 74, 6.5
2018-07-28 00:05:19,-119.2315,39.8003,  64.3,19400,-60.0,-88.2,-83.5,  2,  3, 0.00, 75, 6.5
2018-07-28 00:05:20,-119.2316,39.8002,  64.2,19405,-59.9,-88.2,-83.5,  2,  3, 0.00, 75, 6.5
2018-07-28 00:05:21,-119.2316,39.8002,  64.2,19409,-59.9,-88.2,-83.5,  2,  3, 0.00, 76, 6.5
2018-07-28 00:05:22,-119.2317,39.8002,  64.1,19414,-59.9,-88.3,-83.5,  2,  3, 0.00, 76, 6.6
2018-07-28 00:05:23,-119.2318,39.8002,  64.1,19419,-59.9,-88.3,-83.5,  2,  3, 0.00, 77, 6.6
2018-07-28 00:05:24,-119.2319,39.8002,  64.0,19424,-59.9,-88.3,-83.6,  2,  3, 0.00, 77, 6.6
2018-07-28 00:05:25,-119.2320,39.8002,  64.0,19429,-59.9,-88.4,-83.6,  2,  3, 0.00, 78, 6.6
2018-07-28 00:05:26,-119.2320,39.8002,  63.9,19433,-59.8,-88.4,-83.6,  1,  3, 0.00, 78, 6.6
2018-07-28 00:05:27,-119.2321,39.8002,  63.9,19438,-59.8,-88.4,-83.6,  1,  3, 0.00, 79, 6.6
2018-07-28 00:05:28,-119.2322,39.8002,  63.8,19443,-59.8,-88.4,-83.7,  1,  3, 0.00, 79, 6.6
2018-07-28 00:05:29,-119.2323,39.8002,  63.8,19448,-59.8,-88.4,-83.7,  1,  3, 0.00, 79, 6.6
2018-07-28 00:05:30,-119.2324,39.8002,  63.7,19453,-59.8,-88.4,-83.7,  1,  3, 0.00, 80, 6.6
2018-07-28 00:05:31,-119.2324,39.8002,  63.7,19458,-59.8,-88.4,-83.7,  1,  3, 0.00, 80, 6.7
2018-07-28 00:05:32,-119.2325,39.8001,  63.6,19463,-59.8,-88.4,-83.6,  1,  3, 0.00, 80, 6.7
2018-07-28 00:05:33,-119.2326,39.8001,  63.6,19468,-59.7,-88.4,-83.6,  1,  3, 0.00, 81, 6.7
2018-07-28 00:05:34,-119.2327,39.8001,  63.5,19473,-59.7,-88.3,-83.6,  1,  3, 0.00, 81, 6.7
2018-07-28 00:05:35,-119.2328,39.8001,  63.5,19478,-59.7,-88.3,-83.6,  1,  3, 0.00, 81, 6.7
2018-07-28 00:05:36,-119.2329,39.8001,  63.4,19484,-59.7,-88.3,-83.6,  1,  3, 0.00, 81, 6.7
2018-07-28 00:05:37,-119.2330,39.8001,  63.4,19489,-59.6,-88.3,-83.5,  1,  3, 0.00, 82, 6.7
2018-07-28 00:05:38,-119.2331,39.8001,  63.3,19494,-59.6,-88.3,-83.5,  1,  3, 0.00, 82, 6.7
2018-07-28 00:05:39,-119.2332,39.8001,  63.3,19499,-59.6,-88.2,-83.5,  1,  3, 0.00, 82, 6.7
2018-07-28 00:05:40,-119.2333,39.8001,  63.2,19504,-59.6,-88.2,-83.5,  1,  3, 0.00, 83, 6.6
2018-07-28 00:05:41,-119.2334,39.8001,  63.2,19509,-59.6,-88.3,-83.5,  1,  3, 0.00, 83, 6.5
2018-07-28 00:05:42,-119.2334,39.8001,  63.1,19514,-59.6,-88.3,-83.5,  1,  3, 0.00, 84, 6.5
2018-07-28 00:05:43,-119.2335,39.8000,  63.1,19519,-59.6,-88.3,-83.5,  1,  3, 0.00, 84, 6.5
2018-07-28 00:05:44,-119.2335,39.8000,  63.0,19524,-59.6,-88.3,-83.6,  1,  3, 0.00, 85, 6.4
2018-07-28 00:05:45,-119.2336,39.8000,  63.0,19529,-59.6,-88.3,-83.6,  1,  3, 0.00, 85, 6.4
2018-07-28 00:05:46,-119.2337,39.8000,  62.9,19534,-59.6,-88.3,-83.6,  1,  3, 0.00, 85, 6.3
2018-07-28 00:05:47,-119.2337,39.8000,  62.9,19539,-59.6,-88.3,-83.6,  1,  3, 0.00, 86, 6.3
2018-07-28 00:05:48,-119.2338,39.8000,  62.8,19545,-59.6,-88.3,-83.5,  1,  3, 0.00, 86, 6.3
2018-07-28 00:05:49,-119.2339,39.8000,  62.8,19550,-59.5,-88.3,-83.5,  1,  3, 0.00, 87, 6.2
2018-07-28 00:05:50,-119.2339,39.8000,  62.7,19555,-59.4,-88.3,-83.5,  1,  3, 0.00, 87, 6.2
2018-07-28 00:05:51,-119.2340,39.8000,  62.7,19560,-59.3,-88.2,-83.5,  1,  3, 0.00, 88, 6.1
2018-07-28 00:05:52,-119.2341,39.8000,  62.6,19565,-59.3,-88.2,-83.4,  1,  3, 0.00, 89, 6.1
2018-07-28 00:05:53,-119.2342,39.8000,  62.5,19570,-59.2,-88.2,-83.4,  1,  3, 0.00, 89, 6.0
2018-07-28 00:05:54,-119.2343,39.7999,  62.5,19575,-59.2,-88.1,-83.4,  1,  3, 0.00, 90, 5.9
2018-07-28 00:05:55,-119.2343,39.7999,  62.4,19580,-59.1,-88.1,-83.3,  1,  3, 0.00, 91, 5.9
2018-07-28 00:05:56,-119.2344,39.7999,  62.4,19585,-59.1,-88.1,-83.3,  1,  3, 0.00, 92, 5.8
2018-07-28 00:05:57,-119.2344,39.7999,  62.3,19590,-59.1,-88.1,-83.3,  1,  3, 0.00, 92, 5.7
2018-07-28 00:05:58,-119.2345,39.8000,  62.3,19596,-59.1,-88.0,-83.2,  1,  3, 0.00, 93, 5.7
2018-07-28 00:05:59,-119.2346,39.8000,  62.2,19601,-59.0,-87.9,-83.2,  1,  3, 0.00, 94, 5.6
2018-07-28 00:06:00,-119.2346,39.8000,  62.2,19606,-58.9,-87.8,-83.1,  1,  3, 0.00, 95, 5.5
2018-07-28 00:06:01,-119.2347,39.8000,  62.1,19611,-58.9,-87.8,-83.0,  1,  3, 0.00, 95, 5.4
2018-07-28 00:06:02,-119.2348,39.8000,  62.1,19616,-58.8,-87.7,-83.0,  1,  3, 0.00, 96, 5.4
2018-07-28 00:06:03,-119.2349,39.8000,  62.0,19621,-58.8,-87.7,-82.9,  1,  3, 0.00, 96, 5.3
2018-07-28 00:06:04,-119.2349,39.8000,  62.0,19626,-58.7,-87.6,-82.9,  1,  3, 0.00, 98, 5.2
2018-07-28 00:06:05,-119.2350,39.8000,  61.9,19631,-58.7,-87.6,-82.9,  1,  3, 0.00, 99, 5.3
2018-07-28 00:06:06,-119.2351,39.8000,  61.9,19636,-58.6,-87.6,-82.9,  1,  3, 0.00, 99, 5.2
2018-07-28 00:06:07,-119.2352,39.8000,  61.8,19641,-58.7,-87.6,-82.9,  1,  3, 0.00,100, 5.1
2018-07-28 00:06:08,-119.2352,39.8000,  61.8,19646,-58.7,-87.7,-82.9,  1,  3, 0.00,102, 5.0
2018-07-28 00:06:09,-119.2352,39.8000,  61.7,19651,-58.8,-87.7,-83.0,  1,  3, 0.00,102, 4.9
2018-07-28 00:06:10,-119.2353,39.8001,  61.7,19656,-58.9,-87.8,-83.0,  1,  3, 0.00,103, 4.8
2018-07-28 00:06:11,-119.2353,39.8001,  61.6,19661,-59.0,-87.8,-83.1,  1,  3, 0.00,103, 4.8
2018-07-28 00:06:12,-119.2353,39.8001,  61.6,19666,-59.0,-87.9,-83.1,  1,  3, 0.00,105, 4.8
2018-07-28 00:06:13,-119.2354,39.8002,  61.5,19671,-59.1,-87.9,-83.2,  1,  3, 0.00,105, 4.8
2018-07-28 00:06:14,-119.2354,39.8002,  61.5,19676,-59.1,-87.9,-83.2,  1,  3, 0.00,105, 4.7
2018-07-28 00:06:15,-119.2355,39.8002,  61.5,19681,-59.1,-87.9,-83.2,  1,  3, 0.00,106, 4.7
2018-07-28 00:06:16,-119.2356,39.8002,  61.4,19686,-59.0,-87.9,-83.1,  1,  3, 0.00,106, 4.6
2018-07-28 00:06:17,-119.2356,39.8002,  61.4,19691,-59.0,-87.9,-83.1,  1,  3, 0.00,106, 4.6
2018-07-28 00:06:18,-119.2357,39.8002,  61.3,19696,-59.0,-87.9,-83.1,  1,  3, 0.00,107, 4.5
2018-07-28 00:06:19,-119.2357,39.8002,  61.3,19701,-59.0,-87.8,-83.0,  1,  3, 0.00,107, 4.5
2018-07-28 00:06:20,-119.2358,39.8002,  61.2,19707,-59.0,-87.8,-83.0,  2,  3, 0.00,107, 4.4
2018-07-28 00:06:21,-119.2358,39.8002,  61.2,19712,-59.0,-87.7,-83.0,  2,  3, 0.00,107, 4.4
2018-07-28 00:06:22,-119.2359,39.8003,  61.1,19717,-59.0,-87.7,-83.0,  2,  3, 0.00,108, 4.3
2018-07-28 00:06:23,-119.2359,39.8003,  61.1,19722,-59.0,-87.8,-83.0,  2,  3, 0.00,108, 4.3
2018-07-28 00:06:24,-119.2359,39.8003,  61.0,19728,-59.0,-87.7,-83.0,  2,  3, 0.00,108, 4.3
2018-07-28 00:06:25,-119.2359,39.8004,  60.9,19733,-59.0,-87.7,-82.9,  2,  3, 0.00,108, 4.2
2018-07-28 00:06:26,-119.2359,39.8004,  60.9,19738,-59.0,-87.7,-82.9,  2,  3, 0.00,107, 4.2
